parcel_num,parcel_nam,waterbody,src,longitude,latitude,sh_id,sh_name,class_no,uid,rainfall,days,rain_in,season
L-521,DERRICKS, ,AUZ,-83.089947895300000,29.206579591600001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-522,DERRICKS, ,AUZ,-83.089849368299994,29.206036491399999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-523,DERRICKS, ,AUZ,-83.089750866000003,29.205493382400000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-524,DERRICKS, ,AUZ,-83.089652350300000,29.204950267000001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-512,DERRICKS, ,AUZ,-83.090834598499995,29.211467564700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-825,DOG ISLAND, ,AUZ,-83.009290555299998,29.142605308899999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-826,DOG ISLAND, ,AUZ,-83.009118262300007,29.141999013800000,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-820,DOG ISLAND, ,AUZ,-83.011507788499998,29.145229864299999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-821,DOG ISLAND, ,AUZ,-83.011335472799999,29.144623568800000,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-822,DOG ISLAND, ,AUZ,-83.011144022500005,29.143949918699999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-823,DOG ISLAND, ,AUZ,-83.010971710700005,29.143343629299999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-824,DOG ISLAND, ,AUZ,-83.010799408200000,29.142737333399999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-601,GULF JACKSON, ,AUZ,-83.076149805800000,29.181835933599999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-602,GULF JACKSON, ,AUZ,-83.076109151699995,29.181287145100001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-603,GULF JACKSON, ,AUZ,-83.076068513400003,29.180738358599999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-604,GULF JACKSON, ,AUZ,-83.076027865300006,29.180189568500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-605,GULF JACKSON, ,AUZ,-83.075987218700007,29.179640774900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-606,GULF JACKSON, ,AUZ,-83.075946565199999,29.179091986800000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-607,GULF JACKSON, ,AUZ,-83.075906370300004,29.178543577199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-608,GULF JACKSON, ,AUZ,-83.075865253299995,29.177994405200000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-609,GULF JACKSON, ,AUZ,-83.075824632000007,29.177445610199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-610,GULF JACKSON, ,AUZ,-83.075783985300006,29.176896822300002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-611,GULF JACKSON, ,AUZ,-83.075743347300005,29.176348031900002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-612,GULF JACKSON, ,AUZ,-83.075702695299995,29.175799242299998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-613,GULF JACKSON, ,AUZ,-83.075662053900004,29.175250466400001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-614,GULF JACKSON, ,AUZ,-83.075621394500004,29.174701671499999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-615,GULF JACKSON, ,AUZ,-83.075580761300003,29.174152877800001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-616,GULF JACKSON, ,AUZ,-83.075540120100001,29.173604095700000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-617,GULF JACKSON, ,AUZ,-83.075499487700000,29.173055302100000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-618,GULF JACKSON, ,AUZ,-83.075458792800006,29.172506515399999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-619,GULF JACKSON, ,AUZ,-83.075418201500000,29.171957717700000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-620,GULF JACKSON, ,AUZ,-83.075377554799999,29.171408927800002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-621,GULF JACKSON, ,AUZ,-83.075336927199999,29.170860131800001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-622,GULF JACKSON, ,AUZ,-83.075294808199999,29.170311507099999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-625,GULF JACKSON, ,AUZ,-83.075174374300005,29.168664966100000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-626,GULF JACKSON, ,AUZ,-83.075133729000001,29.168116183900000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-627,GULF JACKSON, ,AUZ,-83.075093084200006,29.167567398900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-628,GULF JACKSON, ,AUZ,-83.075052451299996,29.167018600700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-629,GULF JACKSON, ,AUZ,-83.075011816499995,29.166469818600000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-630,GULF JACKSON, ,AUZ,-83.074971190499994,29.165921024999999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-631,GULF JACKSON, ,AUZ,-83.074930543400001,29.165372230500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-632,GULF JACKSON, ,AUZ,-83.075035179799997,29.164255718200000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-633,GULF JACKSON, ,AUZ,-83.075177439300006,29.163720127300000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-634,GULF JACKSON, ,AUZ,-83.075319692299999,29.163184537100001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-635,GULF JACKSON, ,AUZ,-83.075461937599997,29.162648962199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-636,GULF JACKSON, ,AUZ,-83.075604138299994,29.162113369800000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-637,GULF JACKSON, ,AUZ,-83.075746439699998,29.161577771699999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-638,GULF JACKSON, ,AUZ,-83.075888691100005,29.161042187700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-639,GULF JACKSON, ,AUZ,-83.076030991099998,29.160506653399999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-640,GULF JACKSON, ,AUZ,-83.076173180400005,29.159971016600000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-641,GULF JACKSON, ,AUZ,-83.076315423500006,29.159435425100000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-642,GULF JACKSON, ,AUZ,-83.076457670300002,29.158899829900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-643,GULF JACKSON, ,AUZ,-83.076599902200002,29.158364256199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-644,GULF JACKSON, ,AUZ,-83.076742141099999,29.157828661800000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-645,GULF JACKSON, ,AUZ,-83.077868071699996,29.181739305099999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-646,GULF JACKSON, ,AUZ,-83.077828874900007,29.181189034500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-647,GULF JACKSON, ,AUZ,-83.077788217600002,29.180640244900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-648,GULF JACKSON, ,AUZ,-83.077747564899994,29.180091453500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-649,GULF JACKSON, ,AUZ,-83.077706902299994,29.179542664000000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-650,GULF JACKSON, ,AUZ,-83.077666249399996,29.178993873700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-652,GULF JACKSON, ,AUZ,-83.077584947899993,29.177896296899998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-653,GULF JACKSON, ,AUZ,-83.077544285900004,29.177347505800000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-654,GULF JACKSON, ,AUZ,-83.077503634699994,29.176798714899999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-655,GULF JACKSON, ,AUZ,-83.077462962100000,29.176249938300000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-656,GULF JACKSON, ,AUZ,-83.077422323999997,29.175701148500000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-657,GULF JACKSON, ,AUZ,-83.077381647099998,29.175152372900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-658,GULF JACKSON, ,AUZ,-83.077341025400003,29.174603572500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-659,GULF JACKSON, ,AUZ,-83.077300362900004,29.174054780900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-660,GULF JACKSON, ,AUZ,-83.077259717199993,29.173505987799999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-662,GULF JACKSON, ,AUZ,-83.077178411700004,29.172408407799999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-663,GULF JACKSON, ,AUZ,-83.077137765200007,29.171859614799999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-664,GULF JACKSON, ,AUZ,-83.077097117099996,29.171310821799999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-665,GULF JACKSON, ,AUZ,-83.077056465200002,29.170762029799999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-666,GULF JACKSON, ,AUZ,-83.077015822999996,29.170213246100001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-667,GULF JACKSON, ,AUZ,-83.076975173099996,29.169664453300001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-668,GULF JACKSON, ,AUZ,-83.076934520400002,29.169115668700002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-671,GULF JACKSON, ,AUZ,-83.076812586399996,29.167469308299999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-672,GULF JACKSON, ,AUZ,-83.076771934400000,29.166920514000001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-673,GULF JACKSON, ,AUZ,-83.076731296199995,29.166371720000001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-674,GULF JACKSON, ,AUZ,-83.076690644999999,29.165822928600001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-675,GULF JACKSON, ,AUZ,-83.076650009700003,29.165274137299999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-676,GULF JACKSON, ,AUZ,-83.076714654200003,29.164598014199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-677,GULF JACKSON, ,AUZ,-83.076856895500001,29.164062437700000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-678,GULF JACKSON, ,AUZ,-83.076997752599993,29.163527890400001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-679,GULF JACKSON, ,AUZ,-83.077139998400000,29.162992295799999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-680,GULF JACKSON, ,AUZ,-83.077282217999993,29.162456709899999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-681,GULF JACKSON, ,AUZ,-83.077424490799999,29.161921120700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-682,GULF JACKSON, ,AUZ,-83.077566712700005,29.161385532099999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-683,GULF JACKSON, ,AUZ,-83.077708947600001,29.160849937199998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-684,GULF JACKSON, ,AUZ,-83.077851190499999,29.160314344000000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-685,GULF JACKSON, ,AUZ,-83.077993422399999,29.159778766999999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-686,GULF JACKSON, ,AUZ,-83.078135656300006,29.159243171899998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-687,GULF JACKSON, ,AUZ,-83.078277963800005,29.158708067999999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-688,GULF JACKSON, ,AUZ,-83.078420120700002,29.158171984100001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-661,GULF JACKSON, ,AUZ,-83.077218648300004,29.172957244100001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-624,GULF JACKSON, ,AUZ,-83.075214805900004,29.169213969499999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-623,GULF JACKSON, ,AUZ,-83.075255266400006,29.169763011899999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6022,GULF JACKSON, ,AUZ,-83.080809192800004,29.155837324800000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6021,GULF JACKSON, ,AUZ,-83.080666978799997,29.156372917599999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6020,GULF JACKSON, ,AUZ,-83.080524768600000,29.156908511299999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6019,GULF JACKSON, ,AUZ,-83.080382546600006,29.157444108499998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6018,GULF JACKSON, ,AUZ,-83.080240319200001,29.157979696600002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6017,GULF JACKSON, ,AUZ,-83.080098112000002,29.158515286499998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6016,GULF JACKSON, ,AUZ,-83.079955881700002,29.159050881700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6015,GULF JACKSON, ,AUZ,-83.079813663400003,29.159586473200001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6014,GULF JACKSON, ,AUZ,-83.079671438399998,29.160122071899998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6013,GULF JACKSON, ,AUZ,-83.079529201900002,29.160657657800002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6012,GULF JACKSON, ,AUZ,-83.079386981400006,29.161193247400000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6011,GULF JACKSON, ,AUZ,-83.079244758499996,29.161728842199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6006,GULF JACKSON, ,AUZ,-83.078562344100007,29.157636387899998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6007,GULF JACKSON, ,AUZ,-83.078704581500006,29.157100796200002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6008,GULF JACKSON, ,AUZ,-83.078846825599996,29.156565218899999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6009,GULF JACKSON, ,AUZ,-83.078989026299993,29.156029620500000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6010,GULF JACKSON, ,AUZ,-83.079131256500006,29.155494010500000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6001,GULF JACKSON, ,AUZ,-83.076884387700005,29.157293080900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6002,GULF JACKSON, ,AUZ,-83.077026669700004,29.156757538000001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6003,GULF JACKSON, ,AUZ,-83.077168856300005,29.156221902599999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6004,GULF JACKSON, ,AUZ,-83.077311100800003,29.155686313400000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6005,GULF JACKSON, ,AUZ,-83.077453317299998,29.155150710400001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
D-001,HORSESHOE, ,AUZ,-83.265283878500000,29.408092168900001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-002,HORSESHOE, ,AUZ,-83.264774183499995,29.407953231699999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-003,HORSESHOE, ,AUZ,-83.264264487700004,29.407814296300000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-007,HORSESHOE, ,AUZ,-83.262225708399995,29.407258534299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-017,HORSESHOE, ,AUZ,-83.257128895199997,29.405868985300000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-024,HORSESHOE, ,AUZ,-83.253561199800004,29.404896197500001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-030,HORSESHOE, ,AUZ,-83.250503224900001,29.404062278800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-031,HORSESHOE, ,AUZ,-83.249993559800004,29.403923293799998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-032,HORSESHOE, ,AUZ,-83.249483914699994,29.403784285499999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-033,HORSESHOE, ,AUZ,-83.265890549500000,29.406385768200000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-034,HORSESHOE, ,AUZ,-83.265380858599997,29.406246840500000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-035,HORSESHOE, ,AUZ,-83.264871165900004,29.406107915400000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-036,HORSESHOE, ,AUZ,-83.264361494300005,29.405968960599999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
L-651,GULF JACKSON, ,AUZ,-83.077625592800004,29.178445080700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
D-004,HORSESHOE, ,AUZ,-83.263741437500002,29.407683428399999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-005,HORSESHOE, ,AUZ,-83.263245093899997,29.407536418999999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-006,HORSESHOE, ,AUZ,-83.262735402100006,29.407397470799999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-008,HORSESHOE, ,AUZ,-83.261716031600002,29.407119579000000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-009,HORSESHOE, ,AUZ,-83.261206346799995,29.406980636200000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-010,HORSESHOE, ,AUZ,-83.260696661300003,29.406841686100002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-011,HORSESHOE, ,AUZ,-83.260186972900001,29.406702738700002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-012,HORSESHOE, ,AUZ,-83.259677291900005,29.406563800299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-013,HORSESHOE, ,AUZ,-83.259167616599996,29.406424828599999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
