lease_id,parcel_num,lease_num,parcel_name,status,waterbody,lease_type,src_merge,cmu_name,rain_in,days,emerg_cond,latitude,longitude,Shape_Length,Shape_Area
F-05,F-05,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920802840000000,-84.416950650000004,,
F-04,F-04,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920854649999999,-84.417276720000004,,
F-03,F-03,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920906460000001,-84.417602779999996,,
F-02,F-02,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920958270000000,-84.417928849999996,,
F-01,F-01,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.921010089999999,-84.418254919999995,,
L-6048,L-6048,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.176151810000000,-83.079182610000004,,
L-6049,L-6049,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.175603020000000,-83.079141940000000,,
L-6050,L-6050,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.175054230000001,-83.079101280000003,,
L-6051,L-6051,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.174505440000001,-83.079060620000007,,
L-6052,L-6052,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.173956650000001,-83.079019959999997,,
L-6053,L-6053,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.173407860000001,-83.078979300000000,,
L-6055,L-6055,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.172310289999999,-83.078897979999994,,
L-6056,L-6056,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.171761499999999,-83.078857319999997,,
L-6057,L-6057,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.171212709999999,-83.078816669999995,,
L-6058,L-6058,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.170663919999999,-83.078776009999999,,
L-6059,L-6059,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.170115129999999,-83.078735350000002,,
L-6060,L-6060,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.169566339999999,-83.078694700000000,,
L-6061,L-6061,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.169017550000000,-83.078654040000004,,
L-6066,L-6066,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.166273610000001,-83.078450770000003,,
L-6068,L-6068,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.165176030000001,-83.078369469999998,,
L-6071,L-6071,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.163335620000002,-83.078818060000003,,
L-6072,L-6072,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.162800030000000,-83.078960300000006,,
L-6054,L-6054,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.172859070000001,-83.078938640000004,,
L-6062,L-6062,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.168468760000000,-83.078613390000001,,
L-6070,L-6070,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.163871210000000,-83.078675829999995,,
L-6069,L-6069,,GULF JACKSON,Vacant,,Bottom lease,AUZ,30_1,10.5,3,YES,29.164406809999999,-83.078533590000006,,
L-6043,L-6043,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.154958440000001,-83.079273479999998,,
L-6034,L-6034,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.158020890000000,-83.074921939999996,,
L-6036,L-6036,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.156949709999999,-83.075206429999994,,
L-6040,L-6040,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.154807360000000,-83.075775399999998,,
L-6042,L-6042,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.154615110000002,-83.077595560000006,,
L-6033,L-6033,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.158556470000001,-83.074779690000000,,
L-6031,L-6031,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.159627650000001,-83.074495189999993,,
L-6032,L-6032,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.159092059999999,-83.074637440000004,,
L-6041,L-6041,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.154271770000001,-83.075917640000000,,
L-6029,L-6029,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.160698820000000,-83.074210679999993,,
L-6030,L-6030,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.160163229999998,-83.074352930000003,,
L-6035,L-6035,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.157485300000001,-83.075064190000006,,
L-6038,L-6038,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.155878529999999,-83.075490919999993,,
L-6037,L-6037,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.156414120000001,-83.075348680000005,,
L-6039,L-6039,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.155342940000001,-83.075633159999995,,
L-6023,L-6023,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.163912340000000,-83.073357130000005,,
L-6025,L-6025,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.162841170000000,-83.073641649999999,,
L-6024,L-6024,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.163376750000001,-83.073499389999995,,
L-6028,L-6028,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.161234409999999,-83.074068420000003,,
L-6026,L-6026,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.162305580000002,-83.073783910000003,,
L-6027,L-6027,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.161769990000000,-83.073926169999993,,
L-6073,L-6073,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.162264420000000,-83.079102550000002,,
L-6074,L-6074,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.155301710000000,-83.080951429999999,,
L-6063,L-6063,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.167919999999999,-83.078572739999998,,
L-1023,L-1023,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.136614770000001,-83.018096670000006,,
L-1016,L-1016,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137693440000000,-83.016571339999999,,
L-1000,L-1000,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139751130000001,-83.012766900000003,,
L-1027,L-1027,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.135962330000002,-83.019116539999999,,
L-1026,L-1026,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.136125440000001,-83.018861569999999,,
L-1025,L-1025,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.136288560000001,-83.018606590000005,,
L-1024,L-1024,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.136451670000000,-83.018351620000004,,
L-1022,L-1022,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.136820369999999,-83.017936250000005,,
L-1021,L-1021,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.136965820000000,-83.017708709999994,,
L-1020,L-1020,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137111330000000,-83.017481239999995,,
L-1019,L-1019,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137256860000001,-83.017253789999998,,
L-1018,L-1018,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137402380000001,-83.017026319999999,,
L-1017,L-1017,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137547880000000,-83.016798820000005,,
L-1015,L-1015,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137663539999998,-83.016030470000004,,
L-1014,L-1014,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137802690000001,-83.015812960000005,,
L-1013,L-1013,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.137941869999999,-83.015595379999993,,
L-1012,L-1012,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138081039999999,-83.015377810000004,,
L-1011,L-1011,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138220230000002,-83.015160249999994,,
L-1010,L-1010,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138359399999999,-83.014942710000000,,
L-1009,L-1009,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138498580000000,-83.014725139999996,,
L-1008,L-1008,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138637740000000,-83.014507519999995,,
L-1007,L-1007,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138776929999999,-83.014290000000003,,
L-1006,L-1006,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.138916089999999,-83.014072420000005,,
L-1005,L-1005,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139055249999998,-83.013854830000000,,
L-1004,L-1004,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139194430000000,-83.013637259999996,,
L-1003,L-1003,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139333600000001,-83.013419700000000,,
L-1002,L-1002,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139472749999999,-83.013202089999993,,
L-1001,L-1001,,DOG ISLAND SOUTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139611940000002,-83.012984529999997,,
L-896,L-896,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151898979999999,-83.013405039999995,,
L-895,L-895,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.152372379999999,-83.012071340000006,,
L-897,L-897,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151425580000002,-83.014738719999997,,
L-898,L-898,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150819280000000,-83.014566400000007,,
L-7000,L-7000,,CORRIGANS,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141691040000001,-82.986968970000007,,
L-7002,L-7002,,CORRIGANS,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141062909999999,-82.986180169999997,,
L-7001,L-7001,,CORRIGANS,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141376970000000,-82.986574550000000,,
F-51,F-51,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917433160000002,-84.401476090000003,,
F-48,F-48,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917651320000001,-84.402438340000003,,
F-52,F-52,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917360429999999,-84.401155340000003,,
F-49,F-49,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917578599999999,-84.402117590000003,,
F-47,F-47,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917724040000000,-84.402759090000004,,
F-50,F-50,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917505880000000,-84.401796840000003,,
F-58,F-58,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916924080000001,-84.399230860000003,,
F-55,F-55,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917142259999999,-84.400193099999996,,
F-54,F-54,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917214990000002,-84.400513840000002,,
F-56,F-56,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917069529999999,-84.399872349999995,,
F-53,F-53,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917287710000000,-84.400834590000002,,
F-57,F-57,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916996810000001,-84.399551599999995,,
F-64,F-64,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916487700000001,-84.397306389999997,,
F-62,F-62,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916633160000000,-84.397947880000004,,
F-65,F-65,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916414960000001,-84.396985639999997,,
F-59,F-59,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916851350000002,-84.398910110000003,,
F-61,F-61,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916705889999999,-84.398268619999996,,
F-63,F-63,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916560430000001,-84.397627130000004,,
F-60,F-60,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916778619999999,-84.398589360000003,,
F-66,F-66,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916342230000001,-84.396664900000005,,
F-67,F-67,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.916269499999999,-84.396344159999998,,
IR-114,IR-114,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824580579999999,-80.450212149999999,,
IR-115,IR-115,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824590140000002,-80.449822620000006,,
IR-116,IR-116,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824600119999999,-80.449432939999994,,
IR-117,IR-117,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824610100000001,-80.449043259999996,,
IR-118,IR-118,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824620079999999,-80.448653579999998,,
IR-119,IR-119,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824630060000000,-80.448263900000001,,
IR-120,IR-120,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824639900000001,-80.447873959999995,,
IR-121,IR-121,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824650009999999,-80.447484549999999,,
IR-122,IR-122,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824659990000001,-80.447094870000001,,
IR-123,IR-123,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824669960000001,-80.446705190000003,,
IR-124,IR-124,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824679929999999,-80.446315510000005,,
IR-125,IR-125,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824689910000000,-80.445925829999993,,
IR-126,IR-126,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824700289999999,-80.445536009999998,,
IR-127,IR-127,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824709850000001,-80.445146480000005,,
IR-129,IR-129,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824729779999998,-80.444367119999995,,
IR-130,IR-130,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824739650000001,-80.443977529999998,,
IR-131,IR-131,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824749709999999,-80.443587760000000,,
IR-132,IR-132,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824759669999999,-80.443198080000002,,
IR-136,IR-136,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824799509999998,-80.441639370000004,,
IR-137,IR-137,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824809479999999,-80.441249690000006,,
IR-138,IR-138,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824819160000001,-80.440859630000006,,
IR-139,IR-139,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824829390000001,-80.440470599999998,,
L-861,L-861,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.150863959999999,-83.005048059999993,,
L-850,L-850,,DOG ISLAND EAST,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.145449960000001,-83.005038799999994,,
*L-6044,*L-6044,,GULF JACKSON,Vacant,,Bottom lease,AUZ,30_1,10.5,3,YES,29.178346959999999,-83.079345259999997,,
*L-6045,*L-6045,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.177798169999999,-83.079304600000000,,
*L-6046,*L-6046,,GULF JACKSON,Vacant,,Bottom lease,AUZ,30_1,10.5,3,YES,29.177249379999999,-83.079263929999996,,
L-6047,L-6047,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.176700589999999,-83.079223270000000,,
*L-6064,*L-6064,,GULF JACKSON,Vacant,,Bottom lease,AUZ,30_1,10.5,3,YES,29.167371180000000,-83.078532080000002,,
*L-6065,*L-6065,,GULF JACKSON,Vacant,,Bottom lease,AUZ,30_1,10.5,3,YES,29.166822400000001,-83.078491420000006,,
*L-6067,*L-6067,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.165724820000001,-83.078410120000001,,
L-6082,L-6082,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.159819840000001,-83.072674910000003,,
L-6078,L-6078,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.161962180000000,-83.072105850000000,,
L-6087,L-6087,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.157141910000000,-83.073386200000002,,
L-6080,L-6080,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.160891010000000,-83.072390380000002,,
L-6089,L-6089,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.156070740000001,-83.073670699999994,,
L-6084,L-6084,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.158748670000001,-83.072959429999997,,
L-6075,L-6075,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.163568930000000,-83.071679040000006,,
L-6090,L-6090,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.155535149999999,-83.073812950000004,,
L-6092,L-6092,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.154463979999999,-83.074097449999996,,
L-6079,L-6079,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.161426590000001,-83.072248110000004,,
L-6083,L-6083,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.159284249999999,-83.072817169999993,,
L-6081,L-6081,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.160355419999998,-83.072532640000006,,
L-6093,L-6093,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.153928390000001,-83.074239700000007,,
L-6086,L-6086,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.157677499999998,-83.073243939999998,,
L-6088,L-6088,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.156606320000002,-83.073528449999998,,
L-6076,L-6076,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.163033349999999,-83.071821310000004,,
L-6077,L-6077,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.162497760000001,-83.071963580000002,,
L-6091,L-6091,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.154999560000000,-83.073955200000000,,
L-6085,L-6085,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.158213079999999,-83.073101679999994,,
L-8026,L-8026,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.147031930000001,-83.005488229999997,,
L-8028,L-8028,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.148003729999999,-83.002749670000000,,
L-8027,L-8027,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.147530719999999,-83.004082659999995,,
L-755,L-755,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.159872669999999,-82.990870119999997,,
L-754,L-754,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.159600550000000,-82.989923259999998,,
L-753,L-753,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.159203990000002,-82.988543449999995,,
L-761,L-761,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.160760809999999,-82.993960670000007,,
L-760,L-760,,CORRIGAN'S NORTH,Vacant,,Bottom lease,AUZ,30_10,6.67,3,NO,29.160612789999998,-82.993445579999999,,
L-759,L-759,,CORRIGAN'S NORTH,Vacant,,Bottom lease,AUZ,30_10,6.67,3,NO,29.160464770000001,-82.992930479999998,,
L-758,L-758,,CORRIGAN'S NORTH,Vacant,,Bottom lease,AUZ,30_10,6.67,3,NO,29.160316750000000,-82.992415390000005,,
L-757,L-757,,CORRIGAN'S NORTH,Vacant,,Bottom lease,AUZ,30_10,6.67,3,NO,29.160168720000001,-82.991900299999998,,
L-756,L-756,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.160020700000000,-82.991385199999996,,
L-9014,L-9014,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.167564339999998,-83.083328080000001,,
L-9011,L-9011,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.169211170000001,-83.083441629999996,,
L-9005,L-9005,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.172504830000001,-83.083668729999999,,
L-9010,L-9010,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.169760119999999,-83.083479479999994,,
L-9006,L-9006,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.171955879999999,-83.083630900000003,,
L-9008,L-9008,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.170857980000001,-83.083555160000003,,
L-9007,L-9007,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.171406940000001,-83.083593019999995,,
L-9003,L-9003,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.173602710000001,-83.083744429999996,,
L-9009,L-9009,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.170309060000001,-83.083517330000006,,
L-9004,L-9004,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.173053750000001,-83.083706640000003,,
L-9012,L-9012,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.168662189999999,-83.083403610000005,,
L-9013,L-9013,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.168113290000001,-83.083365929999999,,
L-9000,L-9000,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.175249550000000,-83.083857989999998,,
L-9001,L-9001,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.174700580000000,-83.083820189999997,,
L-9002,L-9002,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.174151660000000,-83.083782279999994,,
C-166,C-166, ,,Occupied,GASPARILLA SOUND,Bottom lease,individual_lease,58_5,6.97,3,NO,26.783262040000000,-82.209447440000005,,
41-AQ-1079,MAN-1079,41-AQ-1079,,Occupied,GULF OF MEXICO,Bottom lease,individual_lease,48_1,4.22,3,NO,27.596708799999998,-82.594903149999993,,
64-AQ-738,V-738,64-AQ-738,,Occupied,MOSQUITO LAGOON,Bottom lease,individual_lease,82_32,2.40,2,NO,28.947413310000002,-80.842809540000005,,
55-AQ-2014,SJ-1154,55-AQ-2014,,Occupied,MATANZAS RIVER,Bottom lease,individual_lease,88_10,4.84,6,NO,29.752086609999999,-81.251979320000004,,
41-AQ-1060,MAN-1060,41-AQ-1060,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.596825910000000,-82.591894960000005,,
41-AQ-1061,MAN-1061,41-AQ-1061,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.595958430000000,-82.591890300000003,,
64-AQ-219,V-219,64-AQ-219,,Occupied,MOSQUITO LAGOON,Bottom lease,individual_lease,82_9,5.37,2,NO,28.921379620000000,-80.831021100000001,,
55-AQ-1049,SJ-1049,55-AQ-1049,,Occupied,MATANZAS RIVER,Bottom lease,individual_lease,88_10,4.84,6,NO,29.757989830000000,-81.257321110000007,,
55-AQ-240,SJ-240,55-AQ-240,,Occupied,MATANZAS RIVER,Bottom lease,individual_lease,88_10,4.84,6,NO,29.748894830000001,-81.253318460000003,,
